所属区,初中学校代码,初中学校名称,招生高中名称,招生高中代码,分配名额数
浦东新区,151019,上海市华林中学,上海市进才中学,0,1
浦东新区,151019,上海市华林中学,上海市洋泾中学,0,1
浦东新区,151019,上海市华林中学,上海市川沙中学,0,1
浦东新区,151019,上海市华林中学,上海市南汇中学,0,1
浦东新区,151019,上海市华林中学,上海市高桥中学,0,1
浦东新区,151019,上海市华林中学,上海市浦东复旦附中分校,0,1
浦东新区,151019,上海市华林中学,上海市上海中学东校,0,1
浦东新区,151019,上海市华林中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151020,上海市孙桥中学,上海市上海中学,0,0
浦东新区,151020,上海市孙桥中学,华东师范大学第二附属中学,0,1
浦东新区,151020,上海市孙桥中学,复旦大学附属中学,0,0
浦东新区,151020,上海市孙桥中学,上海交通大学附属中学,0,0
浦东新区,151020,上海市孙桥中学,上海师范大学附属中学,0,0
浦东新区,151020,上海市孙桥中学,上海市实验学校,0,0
浦东新区,151020,上海市孙桥中学,上海市建平中学,0,1
浦东新区,151020,上海市孙桥中学,上海市进才中学,0,1
浦东新区,151020,上海市孙桥中学,上海市洋泾中学,0,1
浦东新区,151020,上海市孙桥中学,上海市川沙中学,0,1
浦东新区,151020,上海市孙桥中学,上海市南汇中学,0,1
浦东新区,151020,上海市孙桥中学,上海市高桥中学,0,1
浦东新区,151020,上海市孙桥中学,上海市浦东复旦附中分校,0,1
浦东新区,151020,上海市孙桥中学,上海市上海中学东校,0,1
浦东新区,151020,上海市孙桥中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151021,上海市育人中学,上海市上海中学,0,0
浦东新区,151021,上海市育人中学,华东师范大学第二附属中学,0,1
浦东新区,151021,上海市育人中学,复旦大学附属中学,0,0
浦东新区,151021,上海市育人中学,上海交通大学附属中学,0,0
浦东新区,151021,上海市育人中学,上海师范大学附属中学,0,0
浦东新区,151021,上海市育人中学,上海市实验学校,0,0
浦东新区,151021,上海市育人中学,上海市建平中学,0,1
浦东新区,151021,上海市育人中学,上海市进才中学,0,2
浦东新区,151021,上海市育人中学,上海市洋泾中学,0,2
浦东新区,151021,上海市育人中学,上海市川沙中学,0,2
浦东新区,151021,上海市育人中学,上海市南汇中学,0,3
浦东新区,151021,上海市育人中学,上海市高桥中学,0,1
浦东新区,151021,上海市育人中学,上海市浦东复旦附中分校,0,1
浦东新区,151021,上海市育人中学,上海市上海中学东校,0,2
浦东新区,151021,上海市育人中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151022,上海市东林中学,上海市上海中学,0,0
浦东新区,151022,上海市东林中学,华东师范大学第二附属中学,0,1
浦东新区,151022,上海市东林中学,复旦大学附属中学,0,0
浦东新区,151022,上海市东林中学,上海交通大学附属中学,0,0
浦东新区,151022,上海市东林中学,上海师范大学附属中学,0,0
浦东新区,151022,上海市东林中学,上海市实验学校,0,0
浦东新区,151022,上海市东林中学,上海市建平中学,0,1
浦东新区,151022,上海市东林中学,上海市进才中学,0,1
浦东新区,151022,上海市东林中学,上海市洋泾中学,0,1
浦东新区,151022,上海市东林中学,上海市川沙中学,0,1
浦东新区,151022,上海市东林中学,上海市南汇中学,0,1
浦东新区,151022,上海市东林中学,上海市高桥中学,0,1
浦东新区,151022,上海市东林中学,上海市浦东复旦附中分校,0,1
浦东新区,151022,上海市东林中学,上海市上海中学东校,0,1
浦东新区,151022,上海市东林中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151023,上海市施湾中学,上海市上海中学,0,0
浦东新区,151023,上海市施湾中学,华东师范大学第二附属中学,0,0
浦东新区,151023,上海市施湾中学,复旦大学附属中学,0,0
浦东新区,151023,上海市施湾中学,上海交通大学附属中学,0,0
浦东新区,151023,上海市施湾中学,上海师范大学附属中学,0,1
浦东新区,151023,上海市施湾中学,上海市实验学校,0,0
浦东新区,151023,上海市施湾中学,上海市建平中学,0,1
浦东新区,151023,上海市施湾中学,上海市进才中学,0,1
浦东新区,151023,上海市施湾中学,上海市洋泾中学,0,1
浦东新区,151023,上海市施湾中学,上海市川沙中学,0,1
浦东新区,151023,上海市施湾中学,上海市南汇中学,0,1
浦东新区,151023,上海市施湾中学,上海市高桥中学,0,1
浦东新区,151023,上海市施湾中学,上海市浦东复旦附中分校,0,1
浦东新区,151023,上海市施湾中学,上海市上海中学东校,0,1
浦东新区,151023,上海市施湾中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151024,上海市江镇中学,上海市上海中学,0,0
浦东新区,151024,上海市江镇中学,华东师范大学第二附属中学,0,0
浦东新区,151024,上海市江镇中学,复旦大学附属中学,0,0
浦东新区,151024,上海市江镇中学,上海交通大学附属中学,0,0
浦东新区,151024,上海市江镇中学,上海师范大学附属中学,0,0
浦东新区,151024,上海市江镇中学,上海市实验学校,0,0
浦东新区,151024,上海市江镇中学,上海市建平中学,0,1
浦东新区,151024,上海市江镇中学,上海市进才中学,0,1
浦东新区,151024,上海市江镇中学,上海市洋泾中学,0,1
浦东新区,151024,上海市江镇中学,上海市川沙中学,0,1
浦东新区,151024,上海市江镇中学,上海市南汇中学,0,1
浦东新区,151024,上海市江镇中学,上海市高桥中学,0,1
浦东新区,151024,上海市江镇中学,上海市浦东复旦附中分校,0,1
浦东新区,151024,上海市江镇中学,上海市上海中学东校,0,1
浦东新区,151024,上海市江镇中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151025,上海市合庆中学,上海市上海中学,0,0
浦东新区,151025,上海市合庆中学,华东师范大学第二附属中学,0,0
浦东新区,151025,上海市合庆中学,复旦大学附属中学,0,0
浦东新区,151025,上海市合庆中学,上海交通大学附属中学,0,0
浦东新区,151025,上海市合庆中学,上海师范大学附属中学,0,1
浦东新区,151025,上海市合庆中学,上海市实验学校,0,0
浦东新区,151025,上海市合庆中学,上海市建平中学,0,1
浦东新区,151025,上海市合庆中学,上海市进才中学,0,1
浦东新区,151025,上海市合庆中学,上海市洋泾中学,0,1
浦东新区,151025,上海市合庆中学,上海市川沙中学,0,1
浦东新区,151025,上海市合庆中学,上海市南汇中学,0,1
浦东新区,151025,上海市合庆中学,上海市高桥中学,0,1
浦东新区,151025,上海市合庆中学,上海市浦东复旦附中分校,0,1
浦东新区,151025,上海市合庆中学,上海市上海中学东校,0,1
浦东新区,151025,上海市合庆中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151026,上海市蔡路中学,上海市上海中学,0,0
浦东新区,151026,上海市蔡路中学,华东师范大学第二附属中学,0,0
浦东新区,151026,上海市蔡路中学,复旦大学附属中学,0,0
浦东新区,151026,上海市蔡路中学,上海交通大学附属中学,0,1
浦东新区,151026,上海市蔡路中学,上海师范大学附属中学,0,0
浦东新区,151026,上海市蔡路中学,上海市实验学校,0,0
浦东新区,151026,上海市蔡路中学,上海市建平中学,0,1
浦东新区,151026,上海市蔡路中学,上海市进才中学,0,1
浦东新区,151026,上海市蔡路中学,上海市洋泾中学,0,1
浦东新区,151026,上海市蔡路中学,上海市川沙中学,0,1
浦东新区,151026,上海市蔡路中学,上海市南汇中学,0,1
浦东新区,151026,上海市蔡路中学,上海市高桥中学,0,1
浦东新区,151026,上海市蔡路中学,上海市浦东复旦附中分校,0,1
浦东新区,151026,上海市蔡路中学,上海市上海中学东校,0,1
浦东新区,151026,上海市蔡路中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151027,上海市六团中学,上海市上海中学,0,0
浦东新区,151027,上海市六团中学,华东师范大学第二附属中学,0,0
浦东新区,151027,上海市六团中学,复旦大学附属中学,0,0
浦东新区,151027,上海市六团中学,上海交通大学附属中学,0,0
浦东新区,151027,上海市六团中学,上海师范大学附属中学,0,0
浦东新区,151027,上海市六团中学,上海市实验学校,0,0
浦东新区,151027,上海市六团中学,上海市建平中学,0,1
浦东新区,151027,上海市六团中学,上海市进才中学,0,1
浦东新区,151027,上海市六团中学,上海市洋泾中学,0,1
浦东新区,151027,上海市六团中学,上海市川沙中学,0,1
浦东新区,151027,上海市六团中学,上海市南汇中学,0,1
浦东新区,151027,上海市六团中学,上海市高桥中学,0,1
浦东新区,151027,上海市六团中学,上海市浦东复旦附中分校,0,1
浦东新区,151027,上海市六团中学,上海市上海中学东校,0,1
浦东新区,151027,上海市六团中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海市上海中学,0,0
浦东新区,151028,上海戏剧学院附属浦东实验中学,华东师范大学第二附属中学,0,0
浦东新区,151028,上海戏剧学院附属浦东实验中学,复旦大学附属中学,0,0
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海交通大学附属中学,0,0
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海师范大学附属中学,0,0
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海市实验学校,0,0
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海市建平中学,0,1
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海市进才中学,0,1
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海市洋泾中学,0,1
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海市川沙中学,0,1
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海市南汇中学,0,1
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海市高桥中学,0,1
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海市浦东复旦附中分校,0,1
浦东新区,151028,上海戏剧学院附属浦东实验中学,上海市上海中学东校,0,1
浦东新区,151028,上海戏剧学院附属浦东实验中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151029,上海市浦兴中学,上海市上海中学,0,0
浦东新区,151029,上海市浦兴中学,华东师范大学第二附属中学,0,1
浦东新区,151029,上海市浦兴中学,复旦大学附属中学,0,0
浦东新区,151029,上海市浦兴中学,上海交通大学附属中学,0,0
浦东新区,151029,上海市浦兴中学,上海师范大学附属中学,0,0
浦东新区,151029,上海市浦兴中学,上海市实验学校,0,0
浦东新区,151029,上海市浦兴中学,上海市建平中学,0,2
浦东新区,151029,上海市浦兴中学,上海市进才中学,0,1
浦东新区,151029,上海市浦兴中学,上海市洋泾中学,0,1
浦东新区,151029,上海市浦兴中学,上海市川沙中学,0,1
浦东新区,151029,上海市浦兴中学,上海市南汇中学,0,2
浦东新区,151029,上海市浦兴中学,上海市高桥中学,0,2
浦东新区,151029,上海市浦兴中学,上海市浦东复旦附中分校,0,1
浦东新区,151029,上海市浦兴中学,上海市上海中学东校,0,1
浦东新区,151029,上海市浦兴中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海市上海中学,0,0
浦东新区,151030,上海浦东新区民办恒洋外国语学校,华东师范大学第二附属中学,0,0
浦东新区,151030,上海浦东新区民办恒洋外国语学校,复旦大学附属中学,0,0
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海交通大学附属中学,0,1
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海师范大学附属中学,0,0
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海市实验学校,0,0
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海市建平中学,0,2
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海市进才中学,0,1
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海市洋泾中学,0,1
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海市川沙中学,0,2
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海市南汇中学,0,2
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海市高桥中学,0,2
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海市浦东复旦附中分校,0,1
浦东新区,151030,上海浦东新区民办恒洋外国语学校,上海市上海中学东校,0,1
浦东新区,151030,上海浦东新区民办恒洋外国语学校,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151031,上海浦东新区民办欣竹中学,上海市上海中学,0,0
浦东新区,151031,上海浦东新区民办欣竹中学,华东师范大学第二附属中学,0,0
浦东新区,151031,上海浦东新区民办欣竹中学,复旦大学附属中学,0,0
浦东新区,151031,上海浦东新区民办欣竹中学,上海交通大学附属中学,0,1
浦东新区,151031,上海浦东新区民办欣竹中学,上海师范大学附属中学,0,0
浦东新区,151031,上海浦东新区民办欣竹中学,上海市实验学校,0,0
浦东新区,151031,上海浦东新区民办欣竹中学,上海市建平中学,0,4
浦东新区,151031,上海浦东新区民办欣竹中学,上海市进才中学,0,3
浦东新区,151031,上海浦东新区民办欣竹中学,上海市洋泾中学,0,3
浦东新区,151031,上海浦东新区民办欣竹中学,上海市川沙中学,0,3
浦东新区,151031,上海浦东新区民办欣竹中学,上海市南汇中学,0,4
浦东新区,151031,上海浦东新区民办欣竹中学,上海市高桥中学,0,3
浦东新区,151031,上海浦东新区民办欣竹中学,上海市浦东复旦附中分校,0,1
浦东新区,151031,上海浦东新区民办欣竹中学,上海市上海中学东校,0,3
浦东新区,151031,上海浦东新区民办欣竹中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海市上海中学,0,1
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),华东师范大学第二附属中学,0,0
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),复旦大学附属中学,0,0
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海交通大学附属中学,0,0
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海师范大学附属中学,0,0
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海市实验学校,0,0
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海市建平中学,0,1
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海市进才中学,0,1
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海市洋泾中学,0,1
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海市川沙中学,0,1
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海市南汇中学,0,1
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海市高桥中学,0,1
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海市浦东复旦附中分校,0,1
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),上海市上海中学东校,0,1
浦东新区,151032,上海市新云台中学 (现上海市建平实验地杰中学博华路校区),华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151033,上海市陆行中学南校,上海市上海中学,0,0
浦东新区,151033,上海市陆行中学南校,华东师范大学第二附属中学,0,0
浦东新区,151033,上海市陆行中学南校,复旦大学附属中学,0,0
浦东新区,151033,上海市陆行中学南校,上海交通大学附属中学,0,1
浦东新区,151033,上海市陆行中学南校,上海师范大学附属中学,0,0
浦东新区,151033,上海市陆行中学南校,上海市实验学校,0,0
浦东新区,151033,上海市陆行中学南校,上海市建平中学,0,1
浦东新区,151033,上海市陆行中学南校,上海市进才中学,0,1
浦东新区,151033,上海市陆行中学南校,上海市洋泾中学,0,1
浦东新区,151033,上海市陆行中学南校,上海市川沙中学,0,1
浦东新区,151033,上海市陆行中学南校,上海市南汇中学,0,2
浦东新区,151033,上海市陆行中学南校,上海市高桥中学,0,0
浦东新区,151033,上海市陆行中学南校,上海市浦东复旦附中分校,0,1
浦东新区,151033,上海市陆行中学南校,上海市上海中学东校,0,0
浦东新区,151033,上海市陆行中学南校,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151034,上海市杨思中学,上海市上海中学,0,0
浦东新区,151034,上海市杨思中学,华东师范大学第二附属中学,0,0
浦东新区,151034,上海市杨思中学,复旦大学附属中学,0,0
浦东新区,151034,上海市杨思中学,上海交通大学附属中学,0,1
浦东新区,151034,上海市杨思中学,上海师范大学附属中学,0,0
浦东新区,151034,上海市杨思中学,上海市实验学校,0,0
浦东新区,151034,上海市杨思中学,上海市建平中学,0,2
浦东新区,151034,上海市杨思中学,上海市进才中学,0,3
浦东新区,151034,上海市杨思中学,上海市洋泾中学,0,2
浦东新区,151034,上海市杨思中学,上海市川沙中学,0,2
浦东新区,151034,上海市杨思中学,上海市南汇中学,0,4
浦东新区,151034,上海市杨思中学,上海市高桥中学,0,2
浦东新区,151034,上海市杨思中学,上海市浦东复旦附中分校,0,1
浦东新区,151034,上海市杨思中学,上海市上海中学东校,0,2
浦东新区,151034,上海市杨思中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151035,上海民办浦东交中初级中学,上海市上海中学,0,0
浦东新区,151035,上海民办浦东交中初级中学,华东师范大学第二附属中学,0,0
浦东新区,151035,上海民办浦东交中初级中学,复旦大学附属中学,0,0
浦东新区,151035,上海民办浦东交中初级中学,上海交通大学附属中学,0,0
浦东新区,151035,上海民办浦东交中初级中学,上海师范大学附属中学,0,1
浦东新区,151035,上海民办浦东交中初级中学,上海市实验学校,0,0
浦东新区,151035,上海民办浦东交中初级中学,上海市建平中学,0,1
浦东新区,151035,上海民办浦东交中初级中学,上海市进才中学,0,1
浦东新区,151035,上海民办浦东交中初级中学,上海市洋泾中学,0,1
浦东新区,151035,上海民办浦东交中初级中学,上海市川沙中学,0,2
浦东新区,151035,上海民办浦东交中初级中学,上海市南汇中学,0,1
浦东新区,151035,上海民办浦东交中初级中学,上海市高桥中学,0,2
浦东新区,151035,上海民办浦东交中初级中学,上海市浦东复旦附中分校,0,1
浦东新区,151035,上海民办浦东交中初级中学,上海市上海中学东校,0,2
浦东新区,151035,上海民办浦东交中初级中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151036,上海市建平香梅中学,上海市上海中学,0,1
浦东新区,151036,上海市建平香梅中学,华东师范大学第二附属中学,0,0
浦东新区,151036,上海市建平香梅中学,复旦大学附属中学,0,0
浦东新区,151036,上海市建平香梅中学,上海交通大学附属中学,0,0
浦东新区,151036,上海市建平香梅中学,上海师范大学附属中学,0,0
浦东新区,151036,上海市建平香梅中学,上海市实验学校,0,0
浦东新区,151036,上海市建平香梅中学,上海市建平中学,0,2
浦东新区,151036,上海市建平香梅中学,上海市进才中学,0,3
浦东新区,151036,上海市建平香梅中学,上海市洋泾中学,0,2
浦东新区,151036,上海市建平香梅中学,上海市川沙中学,0,2
浦东新区,151036,上海市建平香梅中学,上海市南汇中学,0,4
浦东新区,151036,上海市建平香梅中学,上海市高桥中学,0,2
浦东新区,151036,上海市建平香梅中学,上海市浦东复旦附中分校,0,1
浦东新区,151036,上海市建平香梅中学,上海市上海中学东校,0,2
浦东新区,151036,上海市建平香梅中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151037,上海市南汇第二中学,上海市上海中学,0,0
浦东新区,151037,上海市南汇第二中学,华东师范大学第二附属中学,0,1
浦东新区,151037,上海市南汇第二中学,复旦大学附属中学,0,0
浦东新区,151037,上海市南汇第二中学,上海交通大学附属中学,0,0
浦东新区,151037,上海市南汇第二中学,上海师范大学附属中学,0,0
浦东新区,151037,上海市南汇第二中学,上海市实验学校,0,0
浦东新区,151037,上海市南汇第二中学,上海市建平中学,0,5
浦东新区,151037,上海市南汇第二中学,上海市进才中学,0,5
浦东新区,151037,上海市南汇第二中学,上海市洋泾中学,0,6
浦东新区,151037,上海市南汇第二中学,上海市川沙中学,0,4
浦东新区,151037,上海市南汇第二中学,上海市南汇中学,0,7
浦东新区,151037,上海市南汇第二中学,上海市高桥中学,0,3
浦东新区,151037,上海市南汇第二中学,上海市浦东复旦附中分校,0,1
浦东新区,151037,上海市南汇第二中学,上海市上海中学东校,0,4
浦东新区,151037,上海市南汇第二中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151038,上海民办启能东方外国语学校,上海市上海中学,0,0
浦东新区,151038,上海民办启能东方外国语学校,华东师范大学第二附属中学,0,0
浦东新区,151038,上海民办启能东方外国语学校,复旦大学附属中学,0,1
浦东新区,151038,上海民办启能东方外国语学校,上海交通大学附属中学,0,0
浦东新区,151038,上海民办启能东方外国语学校,上海师范大学附属中学,0,0
浦东新区,151038,上海民办启能东方外国语学校,上海市实验学校,0,0
浦东新区,151038,上海民办启能东方外国语学校,上海市建平中学,0,1
浦东新区,151038,上海民办启能东方外国语学校,上海市进才中学,0,1
浦东新区,151038,上海民办启能东方外国语学校,上海市洋泾中学,0,1
浦东新区,151038,上海民办启能东方外国语学校,上海市川沙中学,0,1
浦东新区,151038,上海民办启能东方外国语学校,上海市南汇中学,0,1
浦东新区,151038,上海民办启能东方外国语学校,上海市高桥中学,0,1
浦东新区,151038,上海民办启能东方外国语学校,上海市浦东复旦附中分校,0,1
浦东新区,151038,上海民办启能东方外国语学校,上海市上海中学东校,0,1
浦东新区,151038,上海民办启能东方外国语学校,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151039,上海市民办中芯学校,上海市上海中学,0,0
浦东新区,151039,上海市民办中芯学校,华东师范大学第二附属中学,0,1
浦东新区,151039,上海市民办中芯学校,复旦大学附属中学,0,0
浦东新区,151039,上海市民办中芯学校,上海交通大学附属中学,0,0
浦东新区,151039,上海市民办中芯学校,上海师范大学附属中学,0,0
浦东新区,151039,上海市民办中芯学校,上海市实验学校,0,0
浦东新区,151039,上海市民办中芯学校,上海市建平中学,0,1
浦东新区,151039,上海市民办中芯学校,上海市进才中学,0,1
浦东新区,151039,上海市民办中芯学校,上海市洋泾中学,0,1
浦东新区,151039,上海市民办中芯学校,上海市川沙中学,0,1
浦东新区,151039,上海市民办中芯学校,上海市南汇中学,0,1
浦东新区,151039,上海市民办中芯学校,上海市高桥中学,0,1
浦东新区,151039,上海市民办中芯学校,上海市浦东复旦附中分校,0,1
浦东新区,151039,上海市民办中芯学校,上海市上海中学东校,0,1
浦东新区,151039,上海市民办中芯学校,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151040,上海市进才实验中学,上海市上海中学,0,0
浦东新区,151040,上海市进才实验中学,华东师范大学第二附属中学,0,0
浦东新区,151040,上海市进才实验中学,复旦大学附属中学,0,0
浦东新区,151040,上海市进才实验中学,上海交通大学附属中学,0,0
浦东新区,151040,上海市进才实验中学,上海师范大学附属中学,0,1
浦东新区,151040,上海市进才实验中学,上海市实验学校,0,0
浦东新区,151040,上海市进才实验中学,上海市建平中学,0,3
浦东新区,151040,上海市进才实验中学,上海市进才中学,0,4
浦东新区,151040,上海市进才实验中学,上海市洋泾中学,0,4
浦东新区,151040,上海市进才实验中学,上海市川沙中学,0,3
浦东新区,151040,上海市进才实验中学,上海市南汇中学,0,5
浦东新区,151040,上海市进才实验中学,上海市高桥中学,0,3
浦东新区,151040,上海市进才实验中学,上海市浦东复旦附中分校,0,1
浦东新区,151040,上海市进才实验中学,上海市上海中学东校,0,4
浦东新区,151040,上海市进才实验中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151041,上海市实验学校东校,上海市上海中学,0,0
浦东新区,151041,上海市实验学校东校,华东师范大学第二附属中学,0,0
浦东新区,151041,上海市实验学校东校,复旦大学附属中学,0,0
浦东新区,151041,上海市实验学校东校,上海交通大学附属中学,0,0
浦东新区,151041,上海市实验学校东校,上海师范大学附属中学,0,0
浦东新区,151041,上海市实验学校东校,上海市实验学校,0,0
浦东新区,151041,上海市实验学校东校,上海市建平中学,0,2
浦东新区,151041,上海市实验学校东校,上海市进才中学,0,3
浦东新区,151041,上海市实验学校东校,上海市洋泾中学,0,3
浦东新区,151041,上海市实验学校东校,上海市川沙中学,0,2
浦东新区,151041,上海市实验学校东校,上海市南汇中学,0,5
浦东新区,151041,上海市实验学校东校,上海市高桥中学,0,2
浦东新区,151041,上海市实验学校东校,上海市浦东复旦附中分校,0,1
浦东新区,151041,上海市实验学校东校,上海市上海中学东校,0,3
浦东新区,151041,上海市实验学校东校,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151042,上海市张江集团中学,上海市上海中学,0,0
浦东新区,151042,上海市张江集团中学,华东师范大学第二附属中学,0,0
浦东新区,151042,上海市张江集团中学,复旦大学附属中学,0,1
浦东新区,151042,上海市张江集团中学,上海交通大学附属中学,0,0
浦东新区,151042,上海市张江集团中学,上海师范大学附属中学,0,0
浦东新区,151042,上海市张江集团中学,上海市实验学校,0,0
浦东新区,151042,上海市张江集团中学,上海市建平中学,0,3
浦东新区,151042,上海市张江集团中学,上海市进才中学,0,3
浦东新区,151042,上海市张江集团中学,上海市洋泾中学,0,2
浦东新区,151042,上海市张江集团中学,上海市川沙中学,0,1
浦东新区,151042,上海市张江集团中学,上海市南汇中学,0,3
浦东新区,151042,上海市张江集团中学,上海市高桥中学,0,2
浦东新区,151042,上海市张江集团中学,上海市浦东复旦附中分校,0,1
浦东新区,151042,上海市张江集团中学,上海市上海中学东校,0,1
浦东新区,151042,上海市张江集团中学,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151043,上海浦东新区民办协和双语学校,上海市上海中学,0,1
浦东新区,151043,上海浦东新区民办协和双语学校,华东师范大学第二附属中学,0,0
浦东新区,151043,上海浦东新区民办协和双语学校,复旦大学附属中学,0,0
浦东新区,151043,上海浦东新区民办协和双语学校,上海交通大学附属中学,0,0
浦东新区,151043,上海浦东新区民办协和双语学校,上海师范大学附属中学,0,0
浦东新区,151043,上海浦东新区民办协和双语学校,上海市实验学校,0,0
浦东新区,151043,上海浦东新区民办协和双语学校,上海市建平中学,0,1
浦东新区,151043,上海浦东新区民办协和双语学校,上海市进才中学,0,1
浦东新区,151043,上海浦东新区民办协和双语学校,上海市洋泾中学,0,1
浦东新区,151043,上海浦东新区民办协和双语学校,上海市川沙中学,0,1
浦东新区,151043,上海浦东新区民办协和双语学校,上海市南汇中学,0,1
浦东新区,151043,上海浦东新区民办协和双语学校,上海市高桥中学,0,1
浦东新区,151043,上海浦东新区民办协和双语学校,上海市浦东复旦附中分校,0,1
浦东新区,151043,上海浦东新区民办协和双语学校,上海市上海中学东校,0,1
浦东新区,151043,上海浦东新区民办协和双语学校,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海市上海中学,0,0
浦东新区,151044,上海市浦东新区建平南汇实验学校,华东师范大学第二附属中学,0,0
浦东新区,151044,上海市浦东新区建平南汇实验学校,复旦大学附属中学,0,0
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海交通大学附属中学,0,0
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海师范大学附属中学,0,0
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海市实验学校,0,0
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海市建平中学,0,1
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海市进才中学,0,2
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海市洋泾中学,0,1
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海市川沙中学,0,1
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海市南汇中学,0,2
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海市高桥中学,0,1
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海市浦东复旦附中分校,0,1
浦东新区,151044,上海市浦东新区建平南汇实验学校,上海市上海中学东校,0,1
浦东新区,151044,上海市浦东新区建平南汇实验学校,华东师范大学第二附属中学临港奉贤分校,0,0
浦东新区,151045,上海市三灶学校,上海市上海中学,0,0
浦东新区,151045,上海市三灶学校,华东师范大学第二附属中学,0,0
浦东新区,151045,上海市三灶学校,复旦大学附属中学,0,0
浦东新区,151045,上海市三灶学校,上海交通大学附属中学,0,0
浦东新区,151045,上海市三灶学校,上海师范大学附属中学,0,0
浦东新区,151045,上海市三灶学校,上海市实验学校,0,0
浦东新区,151045,上海市三灶学校,上海市建平中学,0,1
